Clement,DEROTTERDAMSC-HRE00064CFC.mxf,DE ROTTERDAMSCHE DIERGAARDE,https://zoeken.beeldengeluid.nl/program/urn:vme:default:program:2101608050034885731,2101608050034885731,DE ROTTERDAMSCHE DIERGAARDE,"amateuropnamen; dierentuinen; dieren; poorten; apen",Rotterdam,"Amateurfilm van J.L. Clement ter herinnering aan de voormalige diergaarde, gelegen in het centrum van de stad, welke eind 1939 haar hekken moest sluiten wegens verplaatsing naar Blijdorp. Met tussentitels.","PGM84078",1939-01-01,"SHOTS:00:07:16 toegangspoort met voorbijrijdende tram; witte papegaai en een gekleurde papegaai; aapjes in een kooi; chimpansee maakt een salto in zijn kooi; bezoekers bekijken de giraffen; boom met vogelnesten; flamingo's in een vijver; ooievaars; kinderen in de speeltuin o.a. op schommels en een glijbaan; waggelende zwaan; krokodillen, op de oever en in het water; vissen; zwemmende zeehond; zeehond klautert een rots op; meeuwen in en langs het water van een vijver; meeuw wast zich; bezoekers kijken naar de struisvogels; roofvogel met uitgespreide vleugels achter gaas; hert met gewei; 00:15:00 winter van 1938/1939: rijp op de bomen; hele park bedekt met een laag sneeuw; ijspegels; bloeiende planten in een kas o.a. orchideeën; herten in de sneeuw; eland; schaatsen op de singels; man zwierend van links naar recht; schapen in de sneeuw."
Clement,EENFILMFANTAS-HRE000085A3.mxf,"EEN FILMFANTASIE VAN ZEEPWATER, ROOK EN...",https://zoeken.beeldengeluid.nl/program/urn:vme:default:program:2101608050034886731,2101608050034886731,"EEN FILMFANTASIE VAN ZEEPWATER, ROOK EN...",zeep; rook; ijs; water; amateuropnamen,,"Amateurfilm van J.L. Clement, een filmfantasie van zeepwater en rook. Experimenten met extreme close-ups van zeepsop, zeepbellen, sigarettenrook en het smelten van ijsklontjes. In de tussentitels maakt amateurfilmer Clement gebruik van teksten van fotograaf en filmpionier Guido Seeber. De film wint de tweede prijs bij de nationale wedstrijd van de Nederlandse Smalfilm Liga in 1933.","PGM84080",1933-01-01,SHOTS: macro-opnamen van zeepvliezen en -bellen; zeepschuim; sigarettenrook wordt in een zeepbel geblazen en vervolgens uit een pijpje gezogen; zeepbellen gevuld met rook spatten uiteen; ijsklontjes; smeltproces van ijsklontjes in water.
Clement,MOTTO_MOIR___-FHD3000NGY2.mxf,"MOTTO MOIRÉ - WONDEREN VAN SCHADUW EN LIJN",https://zoeken.beeldengeluid.nl/program/urn:vme:default:program:2101608050034886331,2101608050034886331,MOTTO MOIRÉ - WONDEREN VAN SCHADUW EN LIJN,"experimentele kunst; schaduwen; verlichting; glas; amateuropnamen",,"Amateurfilm van J.L. Clement met een fantastisch lijnen- en reflexenspel in schaduw en licht. Een moirépatroon is een interferentiepatroon dat ontstaat als twee sets met lijnen over elkaar heen gelegd worden onder een iets verschillende hoek, of als zij een iets verschillende lijnafstand hebben. De term komt van het Franse moiré, oorspronkelijk een soort zijde, maar tegenwoordig ook wel van katoen of kunstzijde, met een waterachtig uiterlijk. Druppels vallen en inkt vloeit. In dit filmpje van Lic.J. Clement uit 1935 staat schaduw in de spotlights. Zelfs de meest gebruikelijke gebruiksvoorwerpen, zoals een kam en drinkglazen, leveren prachtige lijnen en schaduwen op. Bepaalde delen van de film lijken op een caleidoscoop, met verschuivende kristallen en schitteringen. De experimenten met filmtechniek gooien hoge ogen in 1935. De film wint de eerste prijs van de Nederlandse smalfilm liga.","PGM84079",1935-01-01,"SHOTS: lichteffecten op en schaduwen van allerlei voorwerpen, zoals tule; spiegelingen; druppels Oost-Indische inkt in water; spel van condensdruppels; effecten met bewegende glazen kopjes en glazen gevuld met vloeistoffen; schittering in een kristallen karaf."
Clement,MOTTOMOIRWOND-HRE000086B5.mxf,MOTTO MOIRÉ - WONDEREN VAN SCHADUW EN LIJN,https://zoeken.beeldengeluid.nl/program/urn:vme:default:program:2101608050034886331,2101608050034886331,MOTTO MOIRÉ - WONDEREN VAN SCHADUW EN LIJN,experimentele kunst; schaduwen; verlichting; glas; amateuropnamen,,"Amateurfilm van J.L. Clement met een fantastisch lijnen- en reflexenspel in schaduw en licht. Een moirépatroon is een interferentiepatroon dat ontstaat als twee sets met lijnen over elkaar heen gelegd worden onder een iets verschillende hoek, of als zij een iets verschillende lijnafstand hebben. De term komt van het Franse moiré, oorspronkelijk een soort zijde, maar tegenwoordig ook wel van katoen of kunstzijde, met een waterachtig uiterlijk. Druppels vallen en inkt vloeit. In dit filmpje van Lic.J. Clement uit 1935 staat schaduw in de spotlights. Zelfs de meest gebruikelijke gebruiksvoorwerpen, zoals een kam en drinkglazen, leveren prachtige lijnen en schaduwen op. Bepaalde delen van de film lijken op een caleidoscoop, met verschuivende kristallen en schitteringen. De experimenten met filmtechniek gooien hoge ogen in 1935. De film wint de eerste prijs van de Nederlandse smalfilm liga.","PGM84079",1935-01-01,"SHOTS: lichteffecten op en schaduwen van allerlei voorwerpen, zoals tule; spiegelingen; druppels Oost-Indische inkt in water; spel van condensdruppels; effecten met bewegende glazen kopjes en glazen gevuld met vloeistoffen; schittering in een kristallen karaf."
Clement,VERITASFILMNO-HRE00064CFE.mxf,VERITAS- FILM NO. 0001,https://zoeken.beeldengeluid.nl/program/urn:vme:default:program:2101608050034883731,2101608050034883731,VERITAS- FILM NO. 0001,schaatsen; ijsbrekers; luchtschepen,Rotterdam; Genève; Madrid,"Amateurfilm van J.L. Clement met een reportage van Rotterdamse gebeurtenissen o.a. de bouw van de Bijenkorf, Zeppelin boven de stad, scouting, Koningshavenbrug (de Hef), ijsbreker, schaatsen. Shots van Geneve en Madrid. De film eindigt met een soort vuurwerk, maar dit blijkt een elektrische kortsluiting te zijn.","PGM84074",1929-01-01,
Clement,FLORAQUARIUMD-HRE00064CFF.mxf,Flor Aquarium deel 1,https://zoeken.beeldengeluid.nl/program/urn:vme:default:program:2101608050034885231,2101608050034885231,Flor Aquarium deel 1,amateuropnamen; flora,,"9,5mm amateurfilm van J.L. Clement over de wonderlijke wereld van het opengaan en bewegen van onderwater-flora.","PGM84077",1942-01-01,
Clement,FLORAQUARIUMD-HRE00064CFD.mxf,"FLOR AQUARIUM DEEL II",https://zoeken.beeldengeluid.nl/program/urn:vme:default:program:2101608050034884631,2101608050034884631,FLOR AQUARIUM DEEL II,amateuropnamen; flora,,"9,5mm amateurfilm van J.L. Clement over de wonderlijke wereld van het opengaan en bewegen van onderwater-flora.","PGM84076",1942-01-01,
